City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
191,tongliao,43.6125,122.2653,2.8100000000000023,58,0,6.37,CN,1679264687
192,nueve de julio,-35.4444,-60.8831,22.760000000000048,83,41,3.58,AR,1679264514
193,caravelas,-17.7125,-39.2481,24.710000000000036,81,2,2.33,BR,1679264689
194,singkawang,0.9,109.0,23.78000000000003,94,100,0.83,ID,1679264690
195,quijingue,-10.7525,-39.2092,25.220000000000027,70,86,4.77,BR,1679264690
196,khani,41.9563,42.9566,4.760000000000048,90,100,0.91,GE,1679264691
197,muzhi,65.3667,64.6667,-3.42999999999995,84,100,9.65,RU,1679264488
198,oktyabrskiy,54.4815,53.471,-3.6999999999999886,85,99,5.02,RU,1679264692
199,burns lake,54.2331,-125.7533,7.680000000000007,87,100,1.58,CA,1679264693
200,mackenzie,55.2999,-123.1698,6.1200000000000045,39,0,2.06,CA,1679264693
201,beringovskiy,63.05,179.3167,-10.46999999999997,94,61,2.54,RU,1679264694
202,port hedland,-20.3167,118.5667,26.03000000000003,69,1,4.63,AU,1679264695
203,cabo san lucas,22.8909,-109.9124,26.450000000000045,73,20,4.63,MX,1679264635
204,loum,4.7182,9.7351,23.420000000000016,89,99,1.07,CM,1679264696
205,kavaratti,10.5669,72.642,27.720000000000027,60,14,3.32,IN,1679264696
206,yellowknife,62.456,-114.3525,-8.70999999999998,48,20,4.23,CA,1679264697
207,amga,60.8953,131.9608,-30.819999999999965,100,77,1.29,RU,1679264698
208,white rock,49.0164,-122.8026,17.189999999999998,54,100,1.34,CA,1679264136
209,kiunga,-6.1219,141.2906,23.439999999999998,99,100,0.6,PG,1679264699
210,lata,40.1629,-8.3327,10.600000000000023,90,66,0.27,PT,1679264700
211,carmen,18.6333,-91.8333,24.02000000000004,83,100,10.29,MX,1679264700
212,kandi,11.1342,2.9386,30.79000000000002,34,92,1.09,BJ,1679264701
213,paciran,-6.8767,112.3761,25.189999999999998,88,100,2.83,ID,1679264549
214,kuytun,54.3419,101.5036,-2.329999999999984,93,100,3.16,RU,1679264704
215,marsh harbour,26.5412,-77.0636,23.850000000000023,79,96,5.21,BS,1679264705
216,moissala,8.3404,17.7663,22.920000000000016,76,92,0.82,TD,1679264706
217,tilichiki,60.4667,166.1,-17.0,96,93,2.77,RU,1679264707
218,mutoko,-17.397,32.2268,16.55000000000001,96,11,0.69,ZW,1679264709
219,orotukan,62.2667,151.7,-16.329999999999984,96,100,2.1,RU,1679264711
220,anjiang,27.3194,110.1031,9.200000000000045,96,100,0.56,CN,1679264713
221,pokosnoye,55.5258,101.0536,-2.7899999999999636,83,100,6.57,RU,1679264713
222,radishchevo,52.85,47.8833,0.010000000000047748,98,100,2.15,RU,1679264714
223,college,64.8569,-147.8028,3.7800000000000296,46,40,2.57,US,1679264715
224,oranjemund,-28.55,16.4333,16.810000000000002,87,0,4.05,NA,1679264716
225,palana,59.1167,159.9667,-8.289999999999964,89,100,4.13,RU,1679264717
226,beloha,-25.1667,45.05,22.950000000000045,84,94,4.13,MG,1679264718
227,bay roberts,47.5999,-53.2648,1.8500000000000227,84,73,6.26,CA,1679264719
228,coxim,-18.5067,-54.76,23.24000000000001,90,99,1.65,BR,1679264720
229,vila franca do campo,37.7167,-25.4333,15.230000000000018,87,24,5.47,PT,1679264720
230,klaksvik,62.2266,-6.589,1.5100000000000477,63,97,5.95,FO,1679264721
231,provideniya,64.3833,-173.3,-2.9399999999999977,93,100,5.0,RU,1679264722
232,katsuura,35.1333,140.3,13.270000000000039,61,85,3.05,JP,1679264723
233,santa maria,-29.6842,-53.8069,28.610000000000014,58,40,2.57,BR,1679264590
234,cervo,43.6702,-7.4101,9.420000000000016,86,88,2.75,ES,1679264724
235,kenai,60.5544,-151.2583,3.0500000000000114,73,100,5.14,US,1679264725
236,half moon bay,37.4636,-122.4286,15.520000000000039,85,75,7.2,US,1679264451
237,port blair,11.6667,92.75,26.02000000000004,89,20,0.0,IN,1679264726
238,khatanga,71.9667,102.5,-32.789999999999964,98,95,3.05,RU,1679264727
239,balkanabat,39.5108,54.3671,15.170000000000016,32,61,4.17,TM,1679264728
240,illela,13.7292,5.2975,33.03000000000003,21,93,3.15,NG,1679264730
241,nanortalik,60.1432,-45.2371,-1.7299999999999613,78,100,3.1,GL,1679264730
242,mezen,65.8522,44.24,-6.199999999999989,93,36,3.19,RU,1679264733
243,pacific grove,36.6177,-121.9166,13.710000000000036,81,100,8.49,US,1679264734
244,rocha,-34.4833,-54.3333,23.420000000000016,84,61,0.46,UY,1679264736
245,te anau,-45.4167,167.7167,15.75,85,100,2.94,NZ,1679264736
246,dandong,40.1292,124.3947,2.2800000000000296,59,4,1.67,CN,1679264738
247,srednekolymsk,67.45,153.6833,-22.019999999999982,96,100,5.9,RU,1679264739
248,biak,-0.9131,122.8766,24.350000000000023,88,97,0.18,ID,1679264740
249,coari,-4.085,-63.1414,26.420000000000016,82,80,0.61,BR,1679264741
250,nouadhibou,20.931,-17.0347,17.99000000000001,82,0,6.69,MR,1679264742
251,svetlyy,54.675,20.1347,3.0300000000000296,77,100,2.59,RU,1679264743
252,kahului,20.8947,-156.47,27.689999999999998,69,40,5.66,US,1679264744
253,si bun ruang,16.9667,102.2833,25.760000000000048,58,97,0.59,TH,1679264745
254,samarai,-10.6167,150.6667,29.04000000000002,74,79,6.52,PG,1679264745
255,locri,38.2414,16.2623,14.07000000000005,85,100,1.26,IT,1679264585
256,saquena,-4.6667,-73.5167,27.55000000000001,81,99,1.61,PE,1679264747
257,storsteinnes,69.2408,19.2344,-1.6399999999999864,96,100,1.47,NO,1679264747
258,yarmouth,41.7057,-70.2286,4.420000000000016,40,0,11.18,US,1679264748
259,shitanjing,39.2342,106.3439,4.550000000000011,32,52,1.44,CN,1679264749
260,srbinovo,41.7058,20.9603,8.160000000000025,64,12,1.2,MK,1679264749
261,wuwei,37.9281,102.6414,5.710000000000036,62,89,0.59,CN,1679264750
262,aksarka,66.5606,67.7975,-4.069999999999993,87,100,9.81,RU,1679264751
263,salamiyah,35.0113,37.0532,9.220000000000027,83,98,2.53,SY,1679264751
264,touros,-5.1989,-35.4608,23.860000000000014,87,100,2.49,BR,1679264634
265,port moresby,-9.4431,147.1797,26.189999999999998,81,96,1.53,PG,1679264730
266,camopi,3.1655,-52.3158,21.879999999999995,95,33,1.52,GF,1679264753
267,taungdwingyi,20.0167,95.55,24.49000000000001,53,100,2.21,MM,1679264754
268,bekhtery,46.251,32.2927,6.420000000000016,75,93,2.13,UA,1679264754
269,sirjan,29.452,55.6814,12.960000000000036,22,0,2.51,IR,1679264756
270,lasa,46.6166,10.7002,8.490000000000009,98,99,0.26,IT,1679264757
271,marawi,7.9986,124.2928,19.689999999999998,96,73,0.76,PH,1679264758
272,bengkulu,-3.8004,102.2655,23.840000000000032,91,71,1.87,ID,1679264760
273,doha,25.2867,51.5333,23.99000000000001,42,0,3.09,QA,1679264761
274,zhuhai,22.2769,113.5678,22.140000000000043,88,40,5.66,CN,1679264761
275,maarianhamina,60.0973,19.9348,1.57000000000005,100,100,6.69,AX,1679264762
276,gewane,10.1664,40.6453,24.55000000000001,68,41,1.62,ET,1679264763
